image,gt_text,width,height,detection_count,plate_count,plate_texts,best_plate_text,best_lpr_score,best_det_score,yolo_pre_ms,yolo_infer_ms,yolo_post_ms,lpr_total_ms,total_ms,vis_path
fenqusai/test_photo/000000044.jpg,,128,48,0,0,,,,,11.484942000151932,60.66795600008845,1.1925929998142237,0.0,78.75663799995891,fenqusai/tools/pipeline/result_p3_province_aware/000000044_vis.jpg
fenqusai/test_photo/000000079.jpg,,128,48,0,0,,,,,3.944685000078607,43.118553000113025,0.8942260001276736,0.0,50.62497600010829,fenqusai/tools/pipeline/result_p3_province_aware/000000079_vis.jpg
fenqusai/test_photo/000000082.jpg,,128,48,0,0,,,,,3.8583539999308414,40.51637199972902,0.8391020000999561,0.0,47.7002210000137,fenqusai/tools/pipeline/result_p3_province_aware/000000082_vis.jpg
fenqusai/test_photo/000000093.jpg,,128,48,0,0,,,,,2.8462979998948867,40.674451000086265,0.9088090000659577,0.0,47.007823000058124,fenqusai/tools/pipeline/result_p3_province_aware/000000093_vis.jpg
fenqusai/test_photo/000000103.jpg,,128,48,0,0,,,,,3.590903999793227,43.58812400005263,1.025180999931763,0.0,51.09979700000622,fenqusai/tools/pipeline/result_p3_province_aware/000000103_vis.jpg
fenqusai/test_photo/000000109.jpg,,128,48,1,1,鄂H02143D,鄂H02143D,0.9999993973341792,0.723665714263916,2.985420000186423,41.42168099997434,3.710483999839198,1855.7754120001846,1943.0514069999845,fenqusai/tools/pipeline/result_p3_province_aware/000000109_vis.jpg
fenqusai/test_photo/000000110.jpg,,128,48,1,1,晋R40096F,晋R40096F,0.9999999271499085,0.5963878631591797,8.849803999964934,52.58725900011996,5.497769000157859,1988.2069719997162,2077.09001000012,fenqusai/tools/pipeline/result_p3_province_aware/000000110_vis.jpg
fenqusai/test_photo/000000122.jpg,,128,48,0,0,,,,,6.03471400017952,51.370459999816376,0.8583519997955591,0.0,61.72435000007681,fenqusai/tools/pipeline/result_p3_province_aware/000000122_vis.jpg
fenqusai/test_photo/000000125.jpg,,128,48,1,1,皖E98075D,皖E98075D,0.9984427905647473,0.26182880997657776,3.059210000174062,34.22004300000481,2.8296750001572946,1768.6987349998162,1823.7849289998849,fenqusai/tools/pipeline/result_p3_province_aware/000000125_vis.jpg
fenqusai/test_photo/000000126.jpg,,128,48,1,1,桂NFS061,桂NFS061,0.9998978558936713,0.6763911247253418,3.651860999980272,49.764378999952896,4.827621000004001,1927.124687000287,2003.1340739997177,fenqusai/tools/pipeline/result_p3_province_aware/000000126_vis.jpg
fenqusai/test_photo/000000178.jpg,,128,48,0,0,,,,,4.822288000013941,40.01005800000712,0.9181420000459184,0.0,48.3970010000121,fenqusai/tools/pipeline/result_p3_province_aware/000000178_vis.jpg
fenqusai/test_photo/000000200.jpg,,128,48,1,1,黑ATFNU0,黑ATFNU0,0.9999893976700164,0.7054831981658936,2.868173000024399,37.219465999896784,2.941087999715819,1909.831710999697,1970.2331000003142,fenqusai/tools/pipeline/result_p3_province_aware/000000200_vis.jpg
fenqusai/test_photo/000000206.jpg,,128,48,1,1,晋ME8U5R,晋ME8U5R,0.9585558787988019,0.4072892665863037,5.334148999736499,52.769260999866674,4.553962000045431,1663.3735810000871,1742.0266949998222,fenqusai/tools/pipeline/result_p3_province_aware/000000206_vis.jpg
