image,plate_index,detection_index,gt_text,match,det_score,estimated_type,decoded_type,plate_subtype,plate_type,plate_text,valid,invalid_reason,raw_text,lpr_score,beam_score,crop_path,crop_width,crop_height,x1,y1,x2,y2
fenqusai/test_photo/000000109.jpg,0,0,,,0.723665714263916,green,green,,green,鄂H02143D,True,,鄂H02143D,1.0,0.0,fenqusai/tools/pipeline/result_p3_fp/crops/000000109_plate0.jpg,122,38,5,11,113,40
fenqusai/test_photo/000000110.jpg,0,0,,,0.5963878631591797,green,black,,black,R40096F,True,,RK40096F,0.9543829362132976,-0.8404251737520099,fenqusai/tools/pipeline/result_p3_fp/crops/000000110_plate0.jpg,119,43,18,9,124,40
fenqusai/test_photo/000000125.jpg,0,0,,,0.26182880997657776,green,green,,green,皖E98075D,True,,皖E98075D,0.9991042356388282,-0.016130984360643197,fenqusai/tools/pipeline/result_p3_fp/crops/000000125_plate0.jpg,126,47,12,5,127,41
fenqusai/test_photo/000000126.jpg,0,0,,,0.6763911247253418,green,green,,green,皖NFS061,False,invalid_length_or_empty,皖NFS061,0.0,-0.19429821288611038,fenqusai/tools/pipeline/result_p3_fp/crops/000000126_plate0.jpg,110,44,4,7,102,40
fenqusai/test_photo/000000200.jpg,0,0,,,0.7054831981658936,blue,green,,green,川TFNU0,False,invalid_length_or_empty,川TFNU0,0.0,-0.008493939400054273,fenqusai/tools/pipeline/result_p3_fp/crops/000000200_plate0.jpg,108,48,25,6,117,43
fenqusai/test_photo/000000206.jpg,0,0,,,0.4072892665863037,yellow,yellow,,yellow,晋ME8U5R,True,,晋ME8U5R,0.999506933135932,-0.008877392307113041,fenqusai/tools/pipeline/result_p3_fp/crops/000000206_plate0.jpg,124,43,14,8,124,41
fenqusai/test_photo/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51.jpg,0,0,皖AF07000,False,0.89874267578125,green,green,,green,吉KFD0700,True,,吉KFD07000,0.31162065583048254,-20.987436196999624,fenqusai/tools/pipeline/result_p3_fp/crops/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51_plate0.jpg,325,145,227,410,506,521
fenqusai/test_photo/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40.jpg,0,0,皖AF07068,,0.8878707885742188,green,green,,green,苏D3718,False,invalid_length_or_empty,苏D3718,0.0,-1.302995717033184,fenqusai/tools/pipeline/result_p3_fp/crops/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40_plate0.jpg,349,152,213,457,514,573
fenqusai/test_photo/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188.jpg,0,0,皖AD06498,False,0.9023666381835938,green,black,,black,渝2领849领,True,,渝领2领849领,0.7807925872305521,-4.4540232793497125,fenqusai/tools/pipeline/result_p3_fp/crops/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188_plate0.jpg,348,162,190,443,488,567
fenqusai/test_photo/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61.jpg,0,0,皖AD26629,False,0.8951187133789062,green,green,tractor_green,green:tractor_green,苏A0PS学23,True,,苏40PS学23,0.7726244453208329,-4.6433194005253355,fenqusai/tools/pipeline/result_p3_fp/crops/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61_plate0.jpg,282,201,208,385,450,539
fenqusai/test_photo/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44.jpg,0,0,皖AD10002,False,0.9023666381835938,green,green,tractor_green,green:tractor_green,川AD700D学,True,,川AD700D学,0.9553106802398958,-0.8229360921018127,fenqusai/tools/pipeline/result_p3_fp/crops/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44_plate0.jpg,314,181,294,434,564,572
fenqusai/test_photo/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79.jpg,0,0,皖AD06691,False,0.8733749389648438,green,black,,black,川领领领8S3,True,,川领领8S3,0.797309101531872,-4.077231193743955,fenqusai/tools/pipeline/result_p3_fp/crops/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79_plate0.jpg,401,177,178,412,523,547
fenqusai/test_photo/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23.jpg,0,0,皖ADT1161,,0.89874267578125,green,green,,green,新ADT1CF,False,invalid_length_or_empty,新ADT1CF,0.0,-0.7811098624295596,fenqusai/tools/pipeline/result_p3_fp/crops/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23_plate0.jpg,326,241,255,406,535,591
fenqusai/test_photo/1006.jpg,0,0,,,0.8806228637695312,blue,blue,,blue,川DYQ555,True,,川DYQ555,0.9541913737440436,-0.8440384723698955,fenqusai/tools/pipeline/result_p3_fp/crops/1006_plate0.jpg,116,79,140,291,239,351
fenqusai/test_photo/14.jpg,0,0,,,0.8149032592773438,blue,blue,,blue,闽C4298S,True,,闽C4298S,0.999991172625675,-0.0001588934391563157,fenqusai/tools/pipeline/result_p3_fp/crops/14_plate0.jpg,55,33,463,238,509,262
fenqusai/test_photo/18.jpg,0,0,,,0.9018548130989075,blue,green,,green,川SGT5B99,True,,川SGT59B99,0.7882833585967837,-4.282157909414053,fenqusai/tools/pipeline/result_p3_fp/crops/18_plate0.jpg,221,134,272,566,462,681
fenqusai/test_photo/195.jpg,0,0,,,0.9091278314590454,green,green,,green,甘AH84D,False,invalid_length_or_empty,甘AH84D,0.0,-0.7865340097642317,fenqusai/tools/pipeline/result_p3_fp/crops/195_plate0.jpg,200,178,130,125,301,261
