image,gt_text,width,height,detection_count,plate_count,plate_texts,best_plate_text,best_lpr_score,best_det_score,yolo_pre_ms,yolo_infer_ms,yolo_post_ms,lpr_total_ms,total_ms,vis_path
fenqusai/test_photo/000000044.jpg,,128,48,0,0,,,,,44.35208599898033,83.71964500111062,2.8924260004714597,0.0,178.85820199808222,fenqusai/tools/pipeline/result_p5_fp/000000044_vis.jpg
fenqusai/test_photo/000000079.jpg,,128,48,0,0,,,,,2.916633999120677,39.87826099910308,0.843199002702022,0.0,46.32431299978634,fenqusai/tools/pipeline/result_p5_fp/000000079_vis.jpg
fenqusai/test_photo/000000082.jpg,,128,48,0,0,,,,,4.010080003354233,43.75884199907887,1.1914449969481211,0.0,51.97441700147465,fenqusai/tools/pipeline/result_p5_fp/000000082_vis.jpg
fenqusai/test_photo/000000093.jpg,,128,48,0,0,,,,,3.47050200070953,40.931166000518715,0.9449899989704136,0.0,48.0392950012174,fenqusai/tools/pipeline/result_p5_fp/000000093_vis.jpg
fenqusai/test_photo/000000103.jpg,,128,48,0,0,,,,,2.8323439983068965,44.0904640017834,1.1089040017395746,0.0,51.0574270010693,fenqusai/tools/pipeline/result_p5_fp/000000103_vis.jpg
fenqusai/test_photo/000000109.jpg,,128,48,1,1,鄂H02143D,鄂H02143D,0.9952084596363515,0.723665714263916,3.6594999983208254,43.50947000057204,14.866665998852113,1095.321173001139,1264.4876919985109,fenqusai/tools/pipeline/result_p5_fp/000000109_vis.jpg
fenqusai/test_photo/000000110.jpg,,128,48,1,1,晋R40096F,晋R40096F,0.999708338008933,0.5963878631591797,4.081537001184188,49.173864998010686,4.161745000601513,1132.4420480013941,1211.6604510010802,fenqusai/tools/pipeline/result_p5_fp/000000110_vis.jpg
fenqusai/test_photo/000000122.jpg,,128,48,0,0,,,,,5.9236839988443535,51.59596299927216,0.841449000290595,0.0,61.815556000510696,fenqusai/tools/pipeline/result_p5_fp/000000122_vis.jpg
fenqusai/test_photo/000000125.jpg,,128,48,1,1,皖E98075D,皖E98075D,0.9900653601159769,0.26182880997657776,2.8524679983092938,34.56298699893523,2.7824690005218145,1140.0952939984563,1199.6162100003858,fenqusai/tools/pipeline/result_p5_fp/000000125_vis.jpg
fenqusai/test_photo/000000126.jpg,,128,48,1,1,桂NFS061,桂NFS061,0.9981736849970567,0.6763911247253418,5.808476998936385,47.610840996640036,2.9778830030409154,1155.4901630006498,1232.8019630003837,fenqusai/tools/pipeline/result_p5_fp/000000126_vis.jpg
fenqusai/test_photo/000000178.jpg,,128,48,0,0,,,,,5.7775600034801755,66.85595800081501,1.2987769987375941,0.0,77.7638779982226,fenqusai/tools/pipeline/result_p5_fp/000000178_vis.jpg
fenqusai/test_photo/000000200.jpg,,128,48,1,1,黑ATFNU0,黑ATFNU0,0.9735169874703018,0.7054831981658936,2.8784260030079167,39.14093599814805,4.952444000082323,1147.1045489997778,1213.1482240001787,fenqusai/tools/pipeline/result_p5_fp/000000200_vis.jpg
fenqusai/test_photo/000000206.jpg,,128,48,1,1,晋ME8U5R,晋ME8U5R,0.925907138654607,0.4072892665863037,5.373315001634182,63.64603600013652,6.747341001755558,1174.5281980001891,1267.7270280000812,fenqusai/tools/pipeline/result_p5_fp/000000206_vis.jpg
fenqusai/test_photo/000000219.jpg,,128,48,1,0,,,,,5.505729997821618,55.09404899930814,4.243702001986094,0.0,84.1440149997652,fenqusai/tools/pipeline/result_p5_fp/000000219_vis.jpg
fenqusai/test_photo/000000240.jpg,,128,48,0,0,,,,,2.9498840012820438,41.68282400132739,2.59347099927254,0.0,51.39113099721726,fenqusai/tools/pipeline/result_p5_fp/000000240_vis.jpg
fenqusai/test_photo/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51.jpg,皖AF07000,720,1160,1,1,川XFD7000,川XFD7000,0.8153830384578794,0.89874267578125,4.760822001117049,37.81065899966052,3.1840900010138284,1024.49537999928,1162.7528710014303,fenqusai/tools/pipeline/result_p5_fp/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51_vis.jpg
