image,gt_text,width,height,detection_count,plate_count,plate_texts,best_plate_text,best_lpr_score,best_det_score,yolo_pre_ms,yolo_infer_ms,yolo_post_ms,lpr_total_ms,total_ms,vis_path
fenqusai/test_photo/000000044.jpg,,128,48,0,0,,,,,12.06404599997768,68.40249699962442,1.6980610007522046,0.0,86.90412400028436,fenqusai/tools/pipeline/result_p3_crop_safe/000000044_vis.jpg
fenqusai/test_photo/000000079.jpg,,128,48,0,0,,,,,3.280330000052345,45.08318600073835,1.3658560001204023,0.0,53.08612000044377,fenqusai/tools/pipeline/result_p3_crop_safe/000000079_vis.jpg
fenqusai/test_photo/000000082.jpg,,128,48,0,0,,,,,6.496496000181651,56.679113000427606,1.39881500035699,0.0,67.6832569997714,fenqusai/tools/pipeline/result_p3_crop_safe/000000082_vis.jpg
fenqusai/test_photo/000000093.jpg,,128,48,0,0,,,,,7.967352000378014,49.49400100031198,1.547271000163164,0.0,63.726851999490464,fenqusai/tools/pipeline/result_p3_crop_safe/000000093_vis.jpg
fenqusai/test_photo/000000103.jpg,,128,48,0,0,,,,,3.3573300006537465,48.57438799990632,1.509646000158682,0.0,56.70973799988133,fenqusai/tools/pipeline/result_p3_crop_safe/000000103_vis.jpg
fenqusai/test_photo/000000109.jpg,,128,48,1,1,鄂H02143D,鄂H02143D,0.9999993973341792,0.723665714263916,4.08269499985181,48.43147399969894,6.294665000496025,1120.312479999484,1255.8781989991985,fenqusai/tools/pipeline/result_p3_crop_safe/000000109_vis.jpg
fenqusai/test_photo/000000110.jpg,,128,48,1,1,桂40096F,桂40096F,0.918953992246906,0.5963878631591797,5.86154600023292,56.749112000034074,3.6834090005868347,1173.3665140000085,1265.756230000079,fenqusai/tools/pipeline/result_p3_crop_safe/000000110_vis.jpg
fenqusai/test_photo/000000122.jpg,,128,48,0,0,,,,,5.8603789993867395,46.172837000085565,1.042111000060686,0.0,56.272826999702374,fenqusai/tools/pipeline/result_p3_crop_safe/000000122_vis.jpg
fenqusai/test_photo/000000125.jpg,,128,48,1,1,皖E98075D,皖E98075D,0.9984427905647473,0.26182880997657776,3.1744569996590144,34.6929920006005,3.4544540003480506,1064.1627299992251,1125.5953619993306,fenqusai/tools/pipeline/result_p3_crop_safe/000000125_vis.jpg
fenqusai/test_photo/000000126.jpg,,128,48,1,1,桂NFS061,桂NFS061,0.9998978558936713,0.6763911247253418,5.901212000026135,49.81045499971515,3.7012000002505374,1122.2260719996484,1199.0494550000221,fenqusai/tools/pipeline/result_p3_crop_safe/000000126_vis.jpg
fenqusai/test_photo/000000178.jpg,,128,48,0,0,,,,,5.6206330000350135,60.55501799983176,1.0666110001693596,0.0,70.54038400019635,fenqusai/tools/pipeline/result_p3_crop_safe/000000178_vis.jpg
fenqusai/test_photo/000000200.jpg,,128,48,1,1,黑ATFNU0,黑ATFNU0,0.9999893976700164,0.7054831981658936,3.1517079996774555,40.74032700009411,3.750199000023713,1115.361493999444,1182.6527559996975,fenqusai/tools/pipeline/result_p3_crop_safe/000000200_vis.jpg
fenqusai/test_photo/000000206.jpg,,128,48,1,1,晋ME8U5R,晋ME8U5R,0.9585558787988019,0.4072892665863037,5.725631999666803,49.94666099992173,3.496745000120427,1022.0641220003017,1099.259083999641,fenqusai/tools/pipeline/result_p3_crop_safe/000000206_vis.jpg
fenqusai/test_photo/000000219.jpg,,128,48,1,0,,,,,4.078028999174421,43.609414000457036,4.3857330001628725,0.0,74.3585410000378,fenqusai/tools/pipeline/result_p3_crop_safe/000000219_vis.jpg
fenqusai/test_photo/000000240.jpg,,128,48,0,0,,,,,3.1003750000309083,36.85596300056204,1.1118180000266875,0.0,43.340791999980866,fenqusai/tools/pipeline/result_p3_crop_safe/000000240_vis.jpg
fenqusai/test_photo/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51.jpg,皖AF07000,720,1160,1,1,川AF0700,川AF0700,0.9937069447502255,0.89874267578125,4.749144000015804,37.43957899951056,4.645312999855378,981.8196199994418,1125.2275650003867,fenqusai/tools/pipeline/result_p3_crop_safe/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51_vis.jpg
fenqusai/test_photo/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40.jpg,皖AF07068,720,1160,1,1,川FQ710N8,川FQ710N8,0.8404895438437321,0.8878707885742188,4.860559999542602,39.475677000154974,4.464190000362578,967.9694300002666,1099.5968240004004,fenqusai/tools/pipeline/result_p3_crop_safe/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40_vis.jpg
fenqusai/test_photo/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188.jpg,皖AD06498,720,1160,1,1,川X2DG498,川X2DG498,0.1289431268506376,0.9023666381835938,4.6572709998145,39.212888999827555,3.8951559999986785,1037.3422850007046,1169.9808739995206,fenqusai/tools/pipeline/result_p3_crop_safe/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188_vis.jpg
fenqusai/test_photo/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61.jpg,皖AD26629,720,1160,1,1,川FD28824,川FD28824,0.9097043905695871,0.8951187133789062,4.686436999691068,39.26480399968568,4.064319999997679,1001.1227290005991,1123.7050780000573,fenqusai/tools/pipeline/result_p3_crop_safe/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61_vis.jpg
fenqusai/test_photo/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44.jpg,皖AD10002,720,1160,1,1,湘AD1444K,湘AD1444K,0.886306248416648,0.9023666381835938,5.0087240006178035,34.63874200042483,3.704407999975956,1123.0400839995127,1243.0149680003524,fenqusai/tools/pipeline/result_p3_crop_safe/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44_vis.jpg
fenqusai/test_photo/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79.jpg,皖AD06691,720,1160,1,1,川A学临领8领,川A学临领8领,0.6387158185494725,0.8733749389648438,9.921492000103171,47.96014600015042,4.27198400029738,1004.1510580003887,1160.5479099998774,fenqusai/tools/pipeline/result_p3_crop_safe/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79_vis.jpg
fenqusai/test_photo/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23.jpg,皖ADT1161,720,1160,1,1,藏KAT1AQ1,藏KAT1AQ1,0.7668487717996414,0.89874267578125,5.523508999431215,49.11308899954747,4.384565999316692,1035.012473000279,1188.7890259995402,fenqusai/tools/pipeline/result_p3_crop_safe/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23_vis.jpg
fenqusai/test_photo/1006.jpg,,700,525,2,1,黑DYQ565,黑DYQ565,0.9839000881434216,0.8806228637695312,3.0822920007267385,38.69693599972379,5.61188299980131,1096.6702650002844,1191.6120269997919,fenqusai/tools/pipeline/result_p3_crop_safe/1006_vis.jpg
fenqusai/test_photo/14.jpg,,800,600,1,1,川C4298S,川C4298S,0.9525135793803784,0.8149032592773438,8.17734899919742,39.428427000530064,6.191124999531894,1095.1092839995908,1203.7848609998036,fenqusai/tools/pipeline/result_p3_crop_safe/14_vis.jpg
fenqusai/test_photo/18.jpg,,640,682,1,1,川GG559领,川GG559领,0.769131534709425,0.9018548130989075,7.49281600019458,56.12611900050979,5.282303999592841,1049.2386079995413,1182.4899779994666,fenqusai/tools/pipeline/result_p3_crop_safe/18_vis.jpg
fenqusai/test_photo/195.jpg,,499,333,1,1,川A2F9D0D,川A2F9D0D,0.7250806152644966,0.9091278314590454,8.2164309997097,43.56478799945762,3.580159999728494,958.7088259995653,1047.979205000047,fenqusai/tools/pipeline/result_p3_crop_safe/195_vis.jpg
fenqusai/test_photo/204.jpg,,600,450,1,1,津DDD544,津DDD544,0.9998764701498691,0.865489661693573,8.302471000206424,52.514749999318155,3.5682009993251995,1101.675478999823,1208.3070830003635,fenqusai/tools/pipeline/result_p3_crop_safe/204_vis.jpg
fenqusai/test_photo/210.jpg,,680,510,1,1,鲁D22222,鲁D22222,0.9993056936478764,0.8516311645507812,6.307789999482338,52.69674800001667,3.861322999910044,1119.9918970005456,1230.1144110006135,fenqusai/tools/pipeline/result_p3_crop_safe/210_vis.jpg
fenqusai/test_photo/211.jpg,,1280,720,1,1,川A266Y领,川A266Y领,0.9188064217614098,0.8335113525390625,11.275680999460747,48.01526899973396,5.793295999865222,1068.9579150002828,1241.9156659998407,fenqusai/tools/pipeline/result_p3_crop_safe/211_vis.jpg
fenqusai/test_photo/212.jpg,,600,450,1,1,蒙G00000,蒙G00000,0.9617941111219163,0.855255126953125,6.4247469999827445,39.349385999230435,4.121777000364091,1139.5945430003849,1229.819242999838,fenqusai/tools/pipeline/result_p3_crop_safe/212_vis.jpg
fenqusai/test_photo/213.jpg,,1440,1080,1,1,川G2B39ZE,川G2B39ZE,0.9747608853030731,0.8806228637695312,11.06655899911857,51.050310999926296,3.9076970006135525,1105.9984939993228,1309.2206269993767,fenqusai/tools/pipeline/result_p3_crop_safe/213_vis.jpg
fenqusai/test_photo/214.jpg,,820,615,1,1,鲁B9199领,鲁B9199领,0.5994690328174751,0.8769989013671875,5.855712000084168,44.45610799939459,5.39138499971159,1377.5149100001727,1494.4984969997677,fenqusai/tools/pipeline/result_p3_crop_safe/214_vis.jpg
