image,gt_text,width,height,detection_count,plate_count,plate_texts,best_plate_text,best_lpr_score,best_det_score,yolo_pre_ms,yolo_infer_ms,yolo_post_ms,lpr_total_ms,total_ms,vis_path
fenqusai/test_photo/000000044.jpg,,128,48,0,0,,,,,46.21631200006959,69.12759500028187,1.406981999934942,0.0,167.28060100012954,fenqusai/tools/pipeline/result_p3_refine_crop/000000044_vis.jpg
fenqusai/test_photo/000000079.jpg,,128,48,0,0,,,,,3.289080999820726,41.21866900004534,0.9869870000329684,0.0,48.39853299927199,fenqusai/tools/pipeline/result_p3_refine_crop/000000079_vis.jpg
fenqusai/test_photo/000000082.jpg,,128,48,0,0,,,,,4.3352769998818985,46.86759499963955,1.4982719994804938,0.0,56.26672100061114,fenqusai/tools/pipeline/result_p3_refine_crop/000000082_vis.jpg
fenqusai/test_photo/000000093.jpg,,128,48,0,0,,,,,3.377746999831288,43.141893000210985,1.2728169995170902,0.0,50.847041999986686,fenqusai/tools/pipeline/result_p3_refine_crop/000000093_vis.jpg
fenqusai/test_photo/000000103.jpg,,128,48,0,0,,,,,4.1281959993284545,44.20004599978711,1.1716090002664714,0.0,52.65593500007526,fenqusai/tools/pipeline/result_p3_refine_crop/000000103_vis.jpg
fenqusai/test_photo/000000109.jpg,,128,48,1,1,鄂H02143D,鄂H02143D,0.9920978851477998,0.723665714263916,4.247486000167555,42.53756800062547,14.036565999958839,1224.5916649999344,1412.6754079998136,fenqusai/tools/pipeline/result_p3_refine_crop/000000109_vis.jpg
fenqusai/test_photo/000000110.jpg,,128,48,1,1,,,,,4.65347999943333,46.873719000359415,4.434733999914897,1247.8444810003566,1328.3241760000237,fenqusai/tools/pipeline/result_p3_refine_crop/000000110_vis.jpg
fenqusai/test_photo/000000122.jpg,,128,48,0,0,,,,,4.0879460002543055,42.406902999573504,1.0149870004170225,0.0,50.617504000001645,fenqusai/tools/pipeline/result_p3_refine_crop/000000122_vis.jpg
fenqusai/test_photo/000000125.jpg,,128,48,1,1,皖F06075D,皖F06075D,0.9318752134555323,0.26182880997657776,3.0677100003231317,37.15405500042834,4.63539700012916,1220.5894580001768,1287.6051209996149,fenqusai/tools/pipeline/result_p3_refine_crop/000000125_vis.jpg
fenqusai/test_photo/000000126.jpg,,128,48,1,1,桂NFS061,桂NFS061,0.9144530725167003,0.6763911247253418,4.147736999584595,47.28700499981642,4.347525999946811,1282.2778949994245,1363.5526620000746,fenqusai/tools/pipeline/result_p3_refine_crop/000000126_vis.jpg
fenqusai/test_photo/000000178.jpg,,128,48,0,0,,,,,6.8047860004298855,50.91558199910651,1.4253569997890736,0.0,62.44589000016276,fenqusai/tools/pipeline/result_p3_refine_crop/000000178_vis.jpg
fenqusai/test_photo/000000200.jpg,,128,48,1,1,湘ATFNU0,湘ATFNU0,0.9980272024430226,0.7054831981658936,5.037308999817469,44.316710000202875,3.832450000118115,1215.3844340000433,1289.9926629997935,fenqusai/tools/pipeline/result_p3_refine_crop/000000200_vis.jpg
fenqusai/test_photo/000000206.jpg,,128,48,1,1,晋ME8U5R,晋ME8U5R,0.9182371292058431,0.4072892665863037,4.143945000578242,46.8043030004992,4.016781000245828,1081.0559000001376,1157.5704380002207,fenqusai/tools/pipeline/result_p3_refine_crop/000000206_vis.jpg
fenqusai/test_photo/000000219.jpg,,128,48,1,0,,,,,6.348625000100583,49.61097399973369,4.494815999350976,0.0,85.87254000030953,fenqusai/tools/pipeline/result_p3_refine_crop/000000219_vis.jpg
fenqusai/test_photo/000000240.jpg,,128,48,0,0,,,,,3.1321669994213153,36.782184000003326,1.036277999446611,0.0,43.67767700023251,fenqusai/tools/pipeline/result_p3_refine_crop/000000240_vis.jpg
fenqusai/test_photo/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51.jpg,皖AF07000,720,1160,1,1,川AAF070,川AAF070,0.7848051329657112,0.89874267578125,5.038184000113688,39.89889300009963,4.06053000006068,1151.367348000349,1304.6877939996193,fenqusai/tools/pipeline/result_p3_refine_crop/0302734375-95_254-229&410_508&519-508&519_241&483_229&410_498&439-0_0_5_24_31_24_24_24-105-51_vis.jpg
fenqusai/test_photo/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40.jpg,皖AF07068,720,1160,1,1,川AD40BH,川AD40BH,0.8957179912868098,0.8878707885742188,6.0668780006380985,50.81379100010963,4.557231999569922,1129.2555090003589,1324.8408170002222,fenqusai/tools/pipeline/result_p3_refine_crop/0348046875-94_241-216&458_513&576-513&576_249&537_216&458_480&480-0_0_5_24_31_24_30_32-69-40_vis.jpg
fenqusai/test_photo/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188.jpg,皖AD06498,720,1160,1,1,琼A450440,琼A450440,0.8636801201181575,0.9023666381835938,7.127655999283888,52.961305000280845,5.319054999745276,1137.8855180000755,1392.1067209994362,fenqusai/tools/pipeline/result_p3_refine_crop/034921875-97_247-191&443_489&561-489&561_209&516_191&443_477&482-0_0_3_24_30_28_33_32-65-188_vis.jpg
fenqusai/test_photo/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61.jpg,皖AD26629,720,1160,1,1,川K0AAM87,川K0AAM87,0.8383276998192908,0.8951187133789062,6.779119000384526,49.110771999949066,3.4632039996722597,1071.641298999566,1290.7999630006088,fenqusai/tools/pipeline/result_p3_refine_crop/03671875-106_247-213&385_448&542-448&542_221&459_213&385_443&457-0_0_3_26_30_30_26_33-107-61_vis.jpg
fenqusai/test_photo/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44.jpg,皖AD10002,720,1160,1,1,川0M0D0学,川0M0D0学,0.9671402083319062,0.9023666381835938,7.413778000227467,52.703890999509895,4.001031000370858,1054.2371920000733,1204.4500929996502,fenqusai/tools/pipeline/result_p3_refine_crop/0369140625-81_260-299&432_569&570-559&507_299&570_300&482_569&432-0_0_3_25_24_24_24_26-93-44_vis.jpg
fenqusai/test_photo/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79.jpg,皖AD06691,720,1160,1,1,川A0R282,川A0R282,0.6544165843280445,0.8733749389648438,7.4826110003414215,54.135538000082306,4.149778999817499,960.3996299993014,1106.341003000125,fenqusai/tools/pipeline/result_p3_refine_crop/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79_vis.jpg
fenqusai/test_photo/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23.jpg,皖ADT1161,720,1160,1,1,,,,,7.710981999480282,42.06128100031492,4.42073399972287,1005.0514559998192,1139.2446499994549,fenqusai/tools/pipeline/result_p3_refine_crop/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23_vis.jpg
fenqusai/test_photo/1006.jpg,,700,525,2,1,皖DTQ535,皖DTQ535,0.9750654652703535,0.8806228637695312,6.1138359997130465,62.2488480003085,4.962934999639401,1030.139706999762,1151.8084409999574,fenqusai/tools/pipeline/result_p3_refine_crop/1006_vis.jpg
fenqusai/test_photo/14.jpg,,800,600,1,1,,,,,6.4626650000718655,55.93101499925979,6.4034580000225105,1010.2622979993612,1134.2948339997747,fenqusai/tools/pipeline/result_p3_refine_crop/14_vis.jpg
fenqusai/test_photo/18.jpg,,640,682,1,1,川682K55,川682K55,0.6899868444090762,0.9018548130989075,7.172863999585388,62.0894749999934,7.020031999672938,996.9595530001243,1125.3104489996986,fenqusai/tools/pipeline/result_p3_refine_crop/18_vis.jpg
fenqusai/test_photo/195.jpg,,499,333,1,1,川BHD027,川BHD027,0.87750639331908,0.9091278314590454,8.441596999546164,52.02652400021179,2.9049609993307968,1065.999350000311,1162.4385400000392,fenqusai/tools/pipeline/result_p3_refine_crop/195_vis.jpg
fenqusai/test_photo/204.jpg,,600,450,1,1,津DDD544,津DDD544,0.9998895691814774,0.865489661693573,8.030936000068323,59.030931999586755,4.184194999652391,1127.350039000703,1245.5628580000848,fenqusai/tools/pipeline/result_p3_refine_crop/204_vis.jpg
fenqusai/test_photo/210.jpg,,680,510,1,1,鲁D2Z2Z2Z,鲁D2Z2Z2Z,0.9970265383405732,0.8516311645507812,6.224960000508872,43.67679999995744,4.979559000275913,1108.3869940002842,1212.9772839998623,fenqusai/tools/pipeline/result_p3_refine_crop/210_vis.jpg
fenqusai/test_photo/211.jpg,,1280,720,1,1,川A2AVYA,川A2AVYA,0.8333460761633884,0.8335113525390625,7.626108000295062,53.71991799984244,8.39872300002753,1062.072683000224,1250.9395289998793,fenqusai/tools/pipeline/result_p3_refine_crop/211_vis.jpg
fenqusai/test_photo/212.jpg,,600,450,1,1,桂G00000,桂G00000,0.9723184577776788,0.855255126953125,6.865158999971754,48.583442999188264,3.563536000001477,1105.3571919992464,1247.8518990001248,fenqusai/tools/pipeline/result_p3_refine_crop/212_vis.jpg
fenqusai/test_photo/213.jpg,,1440,1080,1,1,川4QU06E,川4QU06E,0.9742227677725032,0.8806228637695312,9.351001999675645,47.66741299954447,3.1056260004334035,1041.3354490001439,1242.3959249999825,fenqusai/tools/pipeline/result_p3_refine_crop/213_vis.jpg
fenqusai/test_photo/214.jpg,,820,615,1,1,鲁B9199领,鲁B9199领,0.5994690328174751,0.8769989013671875,3.275082000072871,33.516433999466244,3.066250999836484,1331.476955000653,1434.648303999893,fenqusai/tools/pipeline/result_p3_refine_crop/214_vis.jpg
fenqusai/test_photo/215.jpg,,580,435,1,1,黑B911ZB,黑B911ZB,0.973993130935426,0.884246826171875,7.624066000062157,51.10703500031377,3.051959999538667,1071.3455040004192,1171.7858470001374,fenqusai/tools/pipeline/result_p3_refine_crop/215_vis.jpg
